freq	dB(S(2,1))
3.65840000000000032E10	-1.95135837966254888E-1
3.65850000000000009E10	-1.82425717619282701E-1
3.65859999999999985E10	-1.69953510619042270E-1
3.65870000000000051E10	-1.57749892072265929E-1
3.65880000000000027E10	-1.45844250552819799E-1
3.65890000000000004E10	-1.34264641887540703E-1
3.65899999999999981E10	-1.23037746218108124E-1
3.65909999999999958E10	-1.12188828538520879E-1
3.65919999999999979E10	-1.01741702898559527E-1
3.65930000000000044E10	-9.17187004558338259E-2
3.65940000000000021E10	-8.21406415448351090E-2
3.65949999999999998E10	-7.30268119169821084E-2
3.65959999999999974E10	-6.43949432851402914E-2
3.65969999999999951E10	-5.62611982872830207E-2
3.65979999999999972E10	-4.86401599591476419E-2
3.65990000000000038E10	-4.15448257810027055E-2
3.66000000000000014E10	-3.49866063379294800E-2
3.66009999999999991E10	-2.89753286053361858E-2
3.66019999999999968E10	-2.35192438420150074E-2
3.66030000000000033E10	-1.86250400465609722E-2
3.66040000000000010E10	-1.42978589033154835E-2
3.66050000000000031E10	-1.05413171155969332E-2
3.66060000000000008E10	-7.35753199855949536E-3
3.66069999999999984E10	-4.74715117636110051E-3
3.66080000000000050E10	-2.70938620467874447E-3
3.66090000000000027E10	-1.24204991680799481E-3
3.66100000000000003E10	-3.41597270888257087E-4
3.66110000000000024E10	-3.16945683038414572E-6
3.66120000000000001E10	-2.20641006646006721E-4
3.66129999999999978E10	-9.86669637164263058E-4
3.66139999999999954E10	-2.29274854390517246E-3
3.66149999999999931E10	-4.12926085695624323E-3
3.66159999999999997E10	-6.48553596355257422E-3
3.66169999999999973E10	-9.34990739994516673E-3
3.66180000000000039E10	-1.27097720151794635E-2
3.66190000000000015E10	-1.65516501102173708E-2
3.66199999999999992E10	-2.08612462632680673E-2
3.66209999999999969E10	-2.56235105564984256E-2
3.66219999999999990E10	-3.08226999297004323E-2
3.66230000000000055E10	-3.64424393974595295E-2
3.66240000000000032E10	-4.24657828778611357E-2
3.66250000000000009E10	-4.88752733956641094E-2
3.66259999999999986E10	-5.56530024374225363E-2
3.66269999999999962E10	-6.27806682519325854E-2
3.66279999999999983E10	-7.02396329066237435E-2
3.66290000000000049E10	-7.80109779275382031E-2
3.66300000000000026E10	-8.60755583678946223E-2
3.66310000000000002E10	-9.44140551682093232E-2
3.66319999999999979E10	-1.03007025688973219E-1
3.66330000000000044E10	-1.11834952312740032E-1
3.66340000000000021E10	-1.20878289031856845E-1
3.66350000000000042E10	-1.30117505952352919E-1
3.66360000000000019E10	-1.39533131661083543E-1
3.66369999999999996E10	-1.49105793419184440E-1
3.66379999999999972E10	-1.58816255157791852E-1
3.66389999999999949E10	-1.68645453265498890E-1
3.66400000000000015E10	-1.78574530171209167E-1
3.66409999999999991E10	-1.88584865734857443E-1
3.66419999999999968E10	-1.98658106470740670E-1
3.66429999999999989E10	-2.08776192636931368E-1
3.66439999999999966E10	-2.18921383233955646E-1
3.66449999999999942E10	-2.29076278960430990E-1
3.66460000000000008E10	-2.39223843183629947E-1
3.66469999999999985E10	-2.49347420986676749E-1
3.66480000000000050E10	-2.59430756357075154E-1
3.66490000000000027E10	-2.69458007589616511E-1
3.66500000000000004E10	-2.79413760975496395E-1
3.66509999999999980E10	-2.89283042853657202E-1
3.66520000000000001E10	-2.99051330102925927E-1
3.66530000000000067E10	-3.08704559152513180E-1
3.66540000000000044E10	-3.18229133590358959E-1
3.66550000000000020E10	-3.27611930448427069E-1
3.66559999999999997E10	-3.36840305243396099E-1
3.66569999999999974E10	-3.45902095849431390E-1
3.66579999999999995E10	-3.54785625280493466E-1
3.66590000000000060E10	-3.63479703455655745E-1
3.66600000000000037E10	-3.71973628019926617E-1
3.66610000000000014E10	-3.80257184291278438E-1
3.66619999999999990E10	-3.88320644401700665E-1
3.66629999999999967E10	-3.96154765697149136E-1
3.66640000000000033E10	-4.03750788459260335E-1
3.66650000000000009E10	-4.11100433009398447E-1
3.66659999999999986E10	-4.18195896250342436E-1
3.66669999999999963E10	-4.25029847701456820E-1
3.66679999999999984E10	-4.31595425077359618E-1
3.66689999999999960E10	-4.37886229458700171E-1
3.66700000000000026E10	-4.43896320100195041E-1
3.66710000000000003E10	-4.49620208918914877E-1
3.66719999999999979E10	-4.55052854701313780E-1
3.66730000000000000E10	-4.60189657066969371E-1
3.66739999999999977E10	-4.65026450222463694E-1
3.66749999999999954E10	-4.69559496537042076E-1
3.66760000000000019E10	-4.73785479969208811E-1
3.66769999999999996E10	-4.77701499370183136E-1
3.66780000000000062E10	-4.81305061689124614E-1
3.66790000000000038E10	-4.84594075101143584E-1
3.66800000000000015E10	-4.87566842078244544E-1
3.66809999999999992E10	-4.90222052420488197E-1
3.66820000000000013E10	-4.92558776263316833E-1
3.66830000000000078E10	-4.94576457074145370E-1
3.66840000000000055E10	-4.96274904650689574E-1
3.66850000000000032E10	-4.97654288130916544E-1
3.66860000000000008E10	-4.98715129023221770E-1
3.66869999999999985E10	-4.99458294264036429E-1
3.66880000000000006E10	-4.99884989308622707E-1
3.66889999999999983E10	-4.99996751258904304E-1
3.66899999999999959E10	-4.99795442032142034E-1
3.66909999999999936E10	-4.99283241571799064E-1
3.66919999999999913E10	-4.98462641101655102E-1
3.66929999999999978E10	-4.97336436423073458E-1
3.66940000000000044E10	-4.95907721254116041E-1
3.66950000000000021E10	-4.94179880608780930E-1
3.66959999999999997E10	-4.92156584213288362E-1
3.66969999999999974E10	-4.89841779956320167E-1
3.66979999999999995E10	-4.87239687368774277E-1
3.66989999999999972E10	-4.84354791128408912E-1
3.67000000000000037E10	-4.81191834583983358E-1
3.67010000000000014E10	-4.77755813293495901E-1
3.67019999999999991E10	-4.74051968569892690E-1
3.67030000000000012E10	-4.70085781027899063E-1
3.67039999999999988E10	-4.65862964125469059E-1
3.67049999999999965E10	-4.61389457692172833E-1
3.67060000000000031E10	-4.56671421437470926E-1
3.67070000000000007E10	-4.51715228431880433E-1
3.67080000000000073E10	-4.46527458552713163E-1
3.67090000000000050E10	-4.41114891887274574E-1
3.67100000000000026E10	-4.35484502085913583E-1
3.67110000000000003E10	-4.29643449657264220E-1
3.67120000000000024E10	-4.23599075198144082E-1
3.67130000000000001E10	-4.17358892551139693E-1
3.67139999999999977E10	-4.10930581882344725E-1
3.67149999999999954E10	-4.04321982672560143E-1
3.67159999999999931E10	-3.97541086615526851E-1
3.67169999999999996E10	-3.90596030416641948E-1
3.67180000000000017E10	-3.83495088486131230E-1
3.67189999999999994E10	-3.76246665521854240E-1
3.67199999999999971E10	-3.68859288976019206E-1
3.67209999999999948E10	-3.61341601401277579E-1
3.67219999999999924E10	-3.53702352673225207E-1
3.67229999999999990E10	-3.45950392084365355E-1
3.67240000000000055E10	-3.38094660307899852E-1
3.67250000000000032E10	-3.30144181229190448E-1
3.67260000000000009E10	-3.22108053642792935E-1
3.67269999999999985E10	-3.13995442814942116E-1
3.67280000000000006E10	-3.05815571911752304E-1
3.67289999999999983E10	-2.97577713293559087E-1
3.67300000000000049E10	-2.89291179677306776E-1
3.67310000000000025E10	-2.80965315169874241E-1
3.67320000000000002E10	-2.72609486175560800E-1
3.67330000000000023E10	-2.64233072182127948E-1
3.67340000000000000E10	-2.55845456430928131E-1
3.67349999999999977E10	-2.47456016476879004E-1
3.67360000000000042E10	-2.39074114646329150E-1
3.67370000000000019E10	-2.30709088400047202E-1
3.67379999999999995E10	-2.22370240611029901E-1
3.67389999999999972E10	-2.14066829766862288E-1
3.67399999999999949E10	-2.05808060108055013E-1
3.67410000000000014E10	-1.97603071713297473E-1
3.67419999999999991E10	-1.89460930545922390E-1
3.67430000000000012E10	-1.81390618473817189E-1
3.67439999999999989E10	-1.73401023278163713E-1
3.67449999999999966E10	-1.65500928666332703E-1
3.67459999999999942E10	-1.57699004304733603E-1
3.67470000000000008E10	-1.50003795888706071E-1
3.67480000000000029E10	-1.42423715267033479E-1
3.67490000000000006E10	-1.34967030639353314E-1
3.67499999999999982E10	-1.27641856844714385E-1
3.67509999999999959E10	-1.20456145761163858E-1
3.67519999999999936E10	-1.13417676835794068E-1
3.67530000000000001E10	-1.06534047764535322E-1
3.67540000000000067E10	-9.98126653434522559E-2
3.67550000000000043E10	-9.32607365103402230E-2
3.67560000000000020E10	-8.68852595982566633E-2
3.67569999999999997E10	-8.06930158210093218E-2
3.67580000000000018E10	-7.46905610111092599E-2
3.67589999999999995E10	-6.88842176304364617E-2
3.67600000000000060E10	-6.32800670734534343E-2
3.67610000000000037E10	-5.78839422826316596E-2
3.67620000000000013E10	-5.27014206950249164E-2
3.67629999999999990E10	-4.77378175383753689E-2
3.67639999999999967E10	-4.29981794949306462E-2
3.67649999999999988E10	-3.84872787491775448E-2
3.67659999999999965E10	-3.42096074365894731E-2
3.67669999999999941E10	-3.01693725078547859E-2
3.67680000000000007E10	-2.63704910228849343E-2
3.67689999999999984E10	-2.28165858878864913E-2
3.67699999999999960E10	-1.95109820469480089E-2
3.67710000000000026E10	-1.64567031388511253E-2
3.67720000000000002E10	-1.36564686286228998E-2
3.67730000000000024E10	-1.11126914210594974E-2
3.67740000000000000E10	-8.82747596331530993E-3
3.67749999999999977E10	-6.80261684106794462E-3
3.67759999999999954E10	-5.03959787204399312E-3
3.67770000000000019E10	-3.53959169858983458E-3
3.67780000000000040E10	-2.30345987996524926E-3
3.67790000000000017E10	-1.33175348303488805E-3
3.67799999999999994E10	-6.24714168794054281E-4
3.67809999999999970E10	-1.82275770642040635E-4
3.67819999999999947E10	-4.06635849868546018E-6
3.67830000000000013E10	-8.94107817989664966E-5
3.67840000000000078E10	-4.37333682651907107E-4
3.67850000000000055E10	-1.04656296923824166E-3
3.67860000000000031E10	-1.91553373803488514E-3
3.67870000000000008E10	-3.04239263229037116E-3
3.67879999999999985E10	-4.42500262291796975E-3
3.67890000000000006E10	-6.06094819666069018E-3
3.67899999999999983E10	-7.94754093574940335E-3
3.67909999999999959E10	-1.00818254716993261E-2
3.67919999999999936E10	-1.24605857954785293E-2
3.67930000000000001E10	-1.50803519051065038E-2
3.67939999999999978E10	-1.79374067714841434E-2
3.67949999999999999E10	-2.10277936018363221E-2
3.67959999999999976E10	-2.43473233807072154E-2
3.67969999999999953E10	-2.78915826668802769E-2
3.67980000000000018E10	-3.16559416250946946E-2
3.67989999999999995E10	-3.56355622707692499E-2
3.67999999999999972E10	-3.98254069060348392E-2
3.68010000000000037E10	-4.42202467248750963E-2
3.68020000000000014E10	-4.88146705659377034E-2
3.68030000000000035E10	-5.36030937911120020E-2
3.68040000000000012E10	-5.85797672680089576E-2
3.68049999999999988E10	-6.37387864358163103E-2
3.68059999999999965E10	-6.90741004332283204E-2
3.68070000000000030E10	-7.45795212677410113E-2
3.68080000000000052E10	-8.02487330070628069E-2
3.68090000000000028E10	-8.60753009728819052E-2
3.68100000000000005E10	-9.20526809180124772E-2
3.68109999999999982E10	-9.81742281695756880E-2
3.68119999999999958E10	-1.04433206720054361E-1
3.68130000000000024E10	-1.10822798250249455E-1
3.68140000000000001E10	-1.17336111067892457E-1
3.68149999999999977E10	-1.23966188947515565E-1
3.68159999999999954E10	-1.30706019856614075E-1
3.68169999999999931E10	-1.37548544555799679E-1
3.68179999999999996E10	-1.44486665060129083E-1
3.68190000000000017E10	-1.51513252949629118E-1
3.68199999999999994E10	-1.58621157519581946E-1
3.68209999999999971E10	-1.65803213760040391E-1
3.68219999999999947E10	-1.73052250155657683E-1
3.68230000000000013E10	-1.80361096298825596E-1
3.68239999999999990E10	-1.87722590308326409E-1
3.68250000000000011E10	-1.95129586047197434E-1
3.68259999999999987E10	-2.02574960135116555E-1
3.68269999999999964E10	-2.10051618750437585E-1
3.68280000000000030E10	-2.17552504217787046E-1
3.68290000000000006E10	-2.25070601378849622E-1
3.68299999999999983E10	-2.32598943743702335E-1
3.68310000000000048E10	-2.40130619421170222E-1
3.68320000000000025E10	-2.47658776827420457E-1
3.68330000000000046E10	-2.55176630172599150E-1
3.68340000000000023E10	-2.62677464725582421E-1
3.68350000000000000E10	-2.70154641858162226E-1
3.68359999999999976E10	-2.77601603869976898E-1
3.68370000000000042E10	-2.85011878595856860E-1
3.68380000000000019E10	-2.92379083798621808E-1
3.68389999999999995E10	-2.99696931349645634E-1
3.68399999999999972E10	-3.06959231200603488E-1
3.68409999999999949E10	-3.14159895150202928E-1
3.68419999999999970E10	-3.21292940409766459E-1
3.68430000000000035E10	-3.28352492971414334E-1
3.68440000000000012E10	-3.35332790784450774E-1
3.68449999999999989E10	-3.42228186743181739E-1
3.68459999999999965E10	-3.49033151492595639E-1
3.68469999999999942E10	-3.55742276056104867E-1
3.68480000000000008E10	-3.62350274290456387E-1
3.68490000000000029E10	-3.68851985174024311E-1
3.68500000000000005E10	-3.75242374933335521E-1
3.68509999999999982E10	-3.81516539013038969E-1
3.68519999999999959E10	-3.87669703895844187E-1
3.68530000000000024E10	-3.93697228777190533E-1
3.68540000000000001E10	-3.99594607100451649E-1
3.68550000000000022E10	-4.05357467958506934E-1
3.68559999999999999E10	-4.10981577367012552E-1
3.68569999999999975E10	-4.16462839414694397E-1
3.68580000000000041E10	-4.21797297296339391E-1
3.68590000000000018E10	-4.26981134234138882E-1
3.68599999999999994E10	-4.32010674291483809E-1
3.68610000000000060E10	-4.36882383085926307E-1
3.68620000000000037E10	-4.41592868405087646E-1
3.68630000000000013E10	-4.46138880730926246E-1
3.68639999999999990E10	-4.50517313677105591E-1
3.68649999999999967E10	-4.54725204344154932E-1
3.68659999999999988E10	-4.58759733596543740E-1
3.68669999999999964E10	-4.62618226266408783E-1
3.68680000000000030E10	-4.66298151287907281E-1
3.68690000000000007E10	-4.69797121765942727E-1
3.68699999999999983E10	-4.73112894983603027E-1
3.68709999999999960E10	-4.76243372351447469E-1
3.68719999999999981E10	-4.79186599302316996E-1
3.68730000000000047E10	-4.81940765134900673E-1
3.68740000000000023E10	-4.84504202809333062E-1
3.68750000000000000E10	-4.86875388697309397E-1
3.68759999999999977E10	-4.89052942289884029E-1
3.68769999999999953E10	-4.91035625865293657E-1
3.68780000000000019E10	-4.92822344119042732E-1
3.68790000000000040E10	-4.94412143758708744E-1
3.68800000000000017E10	-4.95804213065244248E-1
3.68809999999999993E10	-4.96997881422550503E-1
3.68819999999999970E10	-4.97992618817144361E-1
3.68830000000000036E10	-4.98788035309143307E-1
3.68840000000000012E10	-4.99383880475954989E-1
3.68850000000000033E10	-4.99780042829703763E-1
3.68860000000000010E10	-4.99976549209342291E-1
3.68869999999999987E10	-4.99973564148122840E-1
3.68879999999999963E10	-4.99771389217045758E-1
3.68889999999999940E10	-4.99370462344667398E-1
3.68900000000000006E10	-4.98771357113483216E-1
3.68909999999999982E10	-4.97974782033011465E-1
3.68919999999999959E10	-4.96981579789370631E-1
3.68930000000000025E10	-4.95792726471276346E-1
3.68940000000000001E10	-4.94409330771931010E-1
3.68949999999999978E10	-4.92832633166273215E-1
3.68959999999999999E10	-4.91064005062981757E-1
3.68969999999999976E10	-4.89104947930376088E-1
3.68980000000000041E10	-4.86957092395078117E-1
3.68990000000000018E10	-4.84622197312672665E-1
3.68999999999999995E10	-4.82102148808761477E-1
3.69009999999999971E10	-4.79398959289430238E-1
3.69019999999999992E10	-4.76514766419303637E-1
3.69030000000000058E10	-4.73451832065765998E-1
3.69040000000000035E10	-4.70212541207838619E-1
3.69050000000000011E10	-4.66799400807505993E-1
3.69059999999999988E10	-4.63215038641883403E-1
3.69069999999999965E10	-4.59462202094176497E-1
3.69080000000000030E10	-4.55543756901371033E-1
3.69090000000000051E10	-4.51462685856301249E-1
3.69100000000000028E10	-4.47222087462200868E-1
3.69110000000000005E10	-4.42825174537099464E-1
3.69119999999999981E10	-4.38275272765900414E-1
3.69129999999999958E10	-4.33575819197706558E-1
3.69140000000000024E10	-4.28730360685819178E-1
3.69150000000000000E10	-4.23742552267986650E-1
3.69159999999999977E10	-4.18616155484485297E-1
3.69169999999999954E10	-4.13355036631309503E-1
3.69179999999999975E10	-4.07963164945774182E-1
3.69189999999999952E10	-4.02444610722565965E-1
3.69200000000000017E10	-3.96803543357044841E-1
3.69209999999999994E10	-3.91044229313330094E-1
3.69219999999999970E10	-3.85171030015437488E-1
3.69230000000000036E10	-3.79188399657821051E-1
3.69240000000000013E10	-3.73100882933636502E-1
3.69249999999999989E10	-3.66913112678612308E-1
3.69260000000000010E10	-3.60629807427428828E-1
3.69269999999999987E10	-3.54255768880911504E-1
3.69280000000000053E10	-3.47795879282373743E-1
3.69290000000000029E10	-3.41255098700100401E-1
3.69300000000000006E10	-3.34638462214848431E-1
3.69309999999999983E10	-3.27951077010777947E-1
3.69320000000000004E10	-3.21198119367602342E-1
3.69330000000000069E10	-3.14384831552947430E-1
3.69340000000000046E10	-3.07516518613977308E-1
3.69350000000000023E10	-3.00598545066725809E-1
3.69359999999999999E10	-2.93636331482371116E-1
3.69369999999999976E10	-2.86635350970423453E-1
3.69380000000000042E10	-2.79601125557850061E-1
3.69390000000000018E10	-2.72539222464105224E-1
3.69399999999999995E10	-2.65455250272555165E-1
3.69409999999999972E10	-2.58354854998383621E-1
3.69419999999999948E10	-2.51243716053668242E-1
3.69429999999999970E10	-2.44127542110835805E-1
3.69440000000000035E10	-2.37012066865640847E-1
3.69450000000000012E10	-2.29903044701150439E-1
3.69459999999999988E10	-2.22806246255159834E-1
3.69469999999999965E10	-2.15727453892693566E-1
3.69479999999999986E10	-2.08672457086531482E-1
